id,name,screen name,location,description,followers,friends,image,favourites,verified,tweets,account_type
1360531694,Josh Caron,joshcaron34,,,78,0,False,106,False,"['@StevePowerNL s/o we want mitts we want mitts #zug2015', '@StevePowerNL s/o we want mitts!!! #zug2015', 'Section 322 seat 20 and 21 #behindthebs', 'Me and big daddy smooth http://t.co/P4MFXaF6hH', 'I just gave a homeless mom in Boston 20 bucks #Christmascheer #feelinggood', '@BroJHyvarinatty lol its all good bro just hmu next time you guys play', '@BroJHyvarinatty  thanks for the invite bro thought we where brojays lmao', 'Falling asleep with some country music is clutch', ""@CodySnow93 nah I'm good bro I can't grow a stash for the life of me lmao"", 'So apparently according to @GotThatKeik I  look like fucking caillou lmao', '@MitchDube how much for the bred 11s bro', ""@brandon_jones13 @aaleblanc88 @Shermske87 I'm down to shoot around bro"", 'Selfie was just made a word in the Oxford dictionary #thatscrazy', 'Happy birthday @sydsnow96', 'My day has just been made so glad i got rid of that trash #cudiassbitchs #lmao #godoanother30:)', 'This dui class sucks sooo bad #hatinglife #miserable #neveragian', '4 points and the game winner #boomstick', 'About to play disc golf then going to pumpkinfest #weinthere', 'Layin doors and hangin floors @AU_OGM', 'Never taking shrooms again in my life #thedevilschild#trippingsack']",human
56627441,Abhisar Sharma,abhisar_sharma,New Delhi,"Twice Winner Ramnath Goenka awards 2008/2018, Red Ink awards 2017, Hindi Academy award 2018. Author: Kaafir'sLove, Hundred lives for U, Predator, EdgeOfMachete.",1296336,320,False,37500,True,"['@PrasenjeetKuma6 @CPIMLBIHAR @AISA_Bihar @Sandeep_Saurav_ ये prescription है भाई https://t.co/fxz42TqsPo', '@PoddarVaishali @rkalia80 @TajinderBagga @HarishKhuranna @Abhiemanyu Thanks Vaishali . God bless.', 'पटना के किसी मेडिकल स्टोर्स में ये इंजेक्शन है तो मदद कीजिये । https://t.co/XguCSVHtXe', 'Please help in Patna. Need these injections. Patient serious. Help @manojkjhadu\n\nNeed Bevacizumab Injection, 4 Ml,\n100 mg injection\nFor sujeet kumar\nrajeshwari hospital\nRajendra nagar patna.sujeet kumar ko jarurat hai icu me bharti number of suman : 6202191171', '@VikrantBhuria Thanks Vikrant', 'Please help @VikrantBhuria\n Need Ramdesevir bhai. \nMrs raghuraj kunwar panwar H/O Mr Bhopal Singh panwar\nCT score 14/25 \nSpo2   78%\nVenti NIV with double o2\n\nAten. Vijay Raj Singh \nMo.9111623079\n       7566508688\nAdmitted -Gurjar hospital 2nd floor ward No. 207/2 Indore', 'Thanks @rkalia80 for the leads https://t.co/DaqyaTELDZ', 'God bless this child .  Lots of Dua to this child https://t.co/wkU4sEU9Q8', 'People of Delhi. This is a plasma requirement in Shalimar Bagh. Please help. Madad keejiye \n\nPatient name Smt Dhanpati Devi, admitted in Max hospital Shalimar bagh, Delhi-88 requires A+ or AB+ plasma. Requested to please call Sushma Singhal on 9871796935', 'Plenty of such news coming. Came across a family who was given a faulty Oxygen concentrator and later  the man even lost his life. This is heartbreaking and criminal https://t.co/rwOdTnmJdn', 'बीजेपी सरकार कोरोना में अपनी नाकामी के बहाने ढूंढ रही है और अब भी हिन्दू मुस्लिम की राजनीति कर रही है। क्यों ? \n\nhttps://t.co/17JZ5DhvLL https://t.co/QCdSb1nVPx', 'बीजेपी सरकार कोरोना में अपनी नाकामी के बहाने ढूंढ रही है और अब भी हिन्दू मुस्लिम की राजनीति कर रही है। क्यों ? \n\nhttps://t.co/17JZ5DhvLL', '@CHOTIWALA @UPINCHelpDesk Deepak bhai do help. Urgent case hai. Thanks in advance', 'Good people of Noida. नोएडा के बाशिंदों , please donate plasma . प्लाज्मा दान कीजिये। मदद कीजिये\nPatient: Siddhant Maithani \nAttendant Name: Neeraj Maithani \nAttendant Phone Number: 7535001626\nAge: 19 \nPatient Gender: Male \nBlood group: B + \nHospital: Metro Hospital, Noida', 'भूपेंद्र भाई आपका बहुत बहुत धन्यवाद। god bless https://t.co/6uYpNOb4eG', 'शुक्र है। और खास तौर पर राजीव रंजन जी का । जिनसे मदद की अपील की थी। https://t.co/0c0aH6fiD6', '@KamleshSinghMLA @srinivasiyc @yogitabhayana @yadavtejashwi @NitishKumar भाई ये देखें \n\nhttps://t.co/MgDTXrTrEi', 'कमलेश भाई आपको मैंने राजीव रंजन जी का नम्बर भेजा है। कृपया attendant से कहें के इन्हें call करें । https://t.co/JYZb7lNfmI', '@KamleshSinghMLA @srinivasiyc @yogitabhayana @yadavtejashwi @NitishKumar कमलेश भाई ये इन्फॉर्मेशन चेक करेंगे \n\nhttps://t.co/eB71hwDixq', '@PrasenjeetKuma6 @manojkjhadu @CPIMLBIHAR @AISA_Bihar Please help friends ...']",human
634130682,Wayne Denton,wayned420,,get following on instagram @wayne_86,303,211,False,2808,False,"['Any Latvian friends on my Facebook able to translate something for me please?', 'https://t.co/qJTxRsvNYD', 'Brag post time, but fuck it, I’m proud and buzzing about this 💁🏻\u200d♂️\n\nIt’s been a rough few months for me, to the point I’ve nearly thrown the towel in on everything, including my job! To come away from the London and... https://t.co/Wd6qCh77uq', 'Probably easier to cover it off here 🤣\n1. Not my baby\n2. Me and Sam have not, and are not, getting back together\n\nHopefully that stop the questions 🤣😂', 'Conversation with everyone that believes there’s more than 2 genders 🤣😂 https://t.co/uDQQD5hq3b', 'Never a truer word spoken https://t.co/d7IP48SRVP', 'https://t.co/4AAsx6dX3U', 'https://t.co/2TFmu3EMl4', 'https://t.co/N1RmQ1Oe7C', 'https://t.co/Zq6LOxXBtA', 'But instead, have a heavily pregnant women that’s due to give birth anyday now, move in to my house 😩 https://t.co/2ydAArdZWN', 'I’m going to do the cliche thing of setting a New Years resolution...just the one\n\nBe Happy!\n\nHappy new year all, hope 2019 was good to you, but 2020 even better', 'After a cheap fridge freezer, nothing special, just something to store the dog food. Anyone know of any cheap ones going?', 'https://t.co/RvCbevBu6m', 'Dog owners: Raw Diet, Yes or No? Pro’s and Con’s? Views on split kibble and raw Diet?\n\nAny advise would be great 🙂\nTIA', 'Christmas done and as always, Debbie Denton smashed it with the Xmas and Boxing Day food and fun. Only this year her Yorkshire puddings were bang on thanks to Bradley Jake Noctor 😜🤣\nGenuinely had a great Xmas even... https://t.co/5bmHQhYNx1', '‘Twas the night before Xmas and all round the house...not a single Xmas decoration, not a single card up, not a single sign of Xmas in this house...but for the first time in my life, I’m actually disappointed I... https://t.co/hwFFvrROQY', 'If you don’t end up with one of these in your Christmas stocking, I’d recommend getting a new family 👌🏻😜 https://t.co/Y6GqsYWM4u', 'Congratulations people...this type of thing happens when you vote because you don’t like a personality but instead vote without reading the manifestos 🤷🏻\u200d♂️\nLet’s just hope none of you Tory voters... https://t.co/9zBYUToXuK', 'https://t.co/iJwq3MpZDW']",human
193728764,Cynthia,cynthiayip,"New York, NY",Support @ProjectALS so we can battle and win against this horrible disease.  #StopAsianHate #StopAAPIHate,84,463,False,5846,False,"[""@Stranger_Things Just woke up from my deep sleep as a result of my vaccine shot and thought I was dreaming when I saw this post! Can't waittttttttt!"", '@yuhline Reminds me of my parents when they change the volume it just not land on a 4 especially channel 14', 'We need to be on the right side of justice #JusticeForGeorgeFloyd', '@arthurjones @JimCameron @thesixfilm Amazing! Thank you!', ""@arthurjones @JimCameron This is incredible. I've been following your journey since you first announced the making of the documentary. Will this be released over at US as well?"", '@Ma43209954Ma @Grace4NY I was just looking up pepper sprays last night for both me and my dad. They said you can find them at pharmacies so you can try that', '@oliviamunn @NYPDnews Wtf and the security guards just closed the doors??? This is insane! I hope the woman is ok and got the help she needed.', '@kurtbardella @latimes @suzannejkim @stacyytchen @KatiePhang @KyungLahCNN I once went into a job interview and he asked me where am I from. I told him I was born and raised in NYC. He said no, where are YOU from? I should’ve got up and left but I stayed and told him my parents are from Hong Kong. And then he made fun of my accent.', ""@angryasianman This is my neighborhood and I am disgusted this is happening. I'm so sorry this happened to her and I wish her a speedy recovery"", 'Important to read #StopAsianHate #StopAAPIHate https://t.co/iHBHiZCgdO', '@secretaustinman @StopAAPIHate @NYPDTransit @NYCMayor', ""@chrissyteigen In the last decade I met people who I thought were close friends but found out they were horrible people who hated me. I thought it was me. I constantly questioned myself if I was the problem. It took me a long time to pull myself out of that mindset. It's not you, it's them."", '@stephanmlee I am so sorry this happened to you. As a Chinese American living in NYC me and my family have had our share of racisms as well but no where near the horrible attack you have shared. I am angry that the people you reached out to did not help you. Please continue to stay safe 🙏🏼', '@AOC Thank you 💜 #StopAsianHate', 'Hold him accountable. He needs to be fired. https://t.co/Xk0G8znG5d', ""@jchenwriter I'm scared, angry and sad. I also finally made a decision to purchase a alarm for me and my elderly dad in case something happens. I hate getting scared to let my dad leave the house alone because something bad might happen to him."", '@JeanSTrinh I feel helpless that the only thing I can tell people is to please be more aware of your surroundings and be careful. I hope you and your family continue to stay safe as well 💜', '@GeorgeTakei Absolutely! #StopAAPIHate', ""@JeanSTrinh Same. This morning I told my elderly dad to not go out because of the fear he'll get attacked or even worst. I'm so angry and sad for those who lost their lives to these senseless violence."", 'Called it what it is.\n\nHate Crime. \n\nNo excuse can justify his motives. These were people who worked extremely hard to earn a living and they did not deserve to die. Their names deserves to be mentioned and not his. \n\n#StopAsianHate #StopAAPIHate']",human
2295337212,サスサクコピペbot,sasusaku_copy,,2chなどのコピペをサスサク風に改変した非公式botです。キャラ崩壊、下ネタなどを含みますので苦手な方はご注意ください。１時間に一回呟きます。何かご意見ご要望などありましたらDMにてお願いします。返信機能はございません。,1438,2033,False,0,False,"['サスケ：サクラは「サスケくん好き好き～」な感じで俺は「そうか」とナルトに言わせるとドライらしい。普段ひとしきり愛情表現して満足するサクラが急に消えそうな声で「本当に私のこと好き…？」って聞いてきてはっとした。「ちゃんと好きだ。大好きだ」っていったら目を丸くした後ふにゃりと笑った。', 'サスケ：普段全く妬くそぶりがないサクラ。この前珍しく深酒して｢私だって嫉妬するんだから｣と泣きだし｢サスケくんがつまようじで持ってかれちゃう～｣と意味不明な事を散々喚き散らし泣き疲れて寝てしまった。酔ったことにも嫉妬してたことにもビックリだが、なんだつまようじって。かわいすぎか。', 'サスケ：抱き合った後、寝る時に\n俺「明日何時に起きるんだ」\nサクラ「7時半くらい？」\n俺「早いな？明日休みだろ？何かあったか？」\nサクラ「え…朝もしたい…」\n\n目を丸くしていると「あ、やっぱり今のなし！なし！」と真っ赤になって布団にもぐってしまった。明日は全力で早起きする。', 'サスケ：前髪を切りすぎたらしいサクラ。ずっと下を向いてこっちを見ない。「こっち向かないとキスできない」って言うと「やだ…ちゅーしたい」って泣きそうな顔してこっち見た。その顔が可愛くて思わず口元を緩めたら、笑った！とまた顔を隠そうとするのでいっぱいキスしてやった。前髪も可愛かった。', 'サスケ：馬鹿力でグラスをすぐに割ってしまうようなサクラだけど、俺に触れくるときはすごくそーっと手を伸ばしてくる。服の裾を小さく握り「私、力強いから」って困ったように笑うから、俺は裾を掴むサクラの手を取り上げ思い切り握る。そうしたら今度は頬をほんのり染めて笑った。', 'サクラ：食べるのが大好きな私。\n\nサスケくんと違うものを頼んだとき、一口だけちょうだい！とお願いするとくれるんだけど、最近は何もいわなくても「サクラ、ん」って、サスケくんが手をつける前のものをくれる。\n\nそれが凄くうれしくて、彼からもらうその一口がなによりもおいしく感じるんだ。', 'サスケ：寝起きがあまりにも悪いので意地悪してみたら、反応が可愛いすぎた。くすぐると｢やぁーめ｣って言って布団に潜り込んだり、宇宙語をしゃべり始めたりする。あんまりにも可愛いからムービー撮ってやった。見せたら顔真っ赤にして「消してー！」ってまた布団に潜り込んでた。可愛い奴。', 'サクラ：私の部屋でベッドにもたれてテレビをみてた。私はサスケくんにくっつくのが好きで、邪魔にならない程度に彼の手をペタペタ触ってたらふいに捕まれて、手の甲にキスされた！あまりに突然過ぎて、パニック起こすぐらいドキドキした。そんな私を見て彼がくすくす笑うから、倒れるかとおもった。', 'サスケ：サクラと話をしていたときに、おもむろに話をやめてちょっと真面目な顔をしてじっと相手を見つめたら、しばらく向こうも見つめ返してきたあと、照れながら顔をそむけてボソッと「サスケくんのバーカ」って言ってきたときは心臓撃ち抜かれた。', 'サスケ：愛している誰かがいなくなるとき、一度にその人を失うわけじゃない。長い時間をかけて、少しずつ少しずつ失っていき、ふと、あのひとが永久にいなくなったのだということに気づかされ、痛切な思いにかられる。ある日突然、失われた部分、欠けた部分に再度気づかされるんだ。', 'サクラ：サスケくんが私の正面に座る。「え？何？」「あー…サクラ、目閉じろ」「えっ、目？閉じるの？」閉じたものの何も起きず目を開ける。「え、え、結局なに？」「…もう一回閉じろ！(すごく焦ってる)」「いや、あの、」「…単刀直入に言う、キスする、今から」「…は、はい」すごく緊張した', 'サスケ「サクラ、甘いもの好きだろう」\nサクラ「うん、好きだよ」\nサスケ「何がいちばん好きだ？」\nサクラ「チョコレートかな？」\nサスケ「じゃあ、甘い結婚生活は好きか？」\nサクラ「……え？」\nサスケ「結婚しよう」\nサクラ「頭打ったの…？」', 'サスケ：サクラは周囲に付き合ってるのを隠したいタイプ。 俺はどっちでもいいし、サクラがそうしたいならって隠してるんだが、サクラは俺と話す時にやたら明るい顔になる。 だから本当は皆にバレている。 隠せていると信じたままとびきりの笑顔で話すサクラがかわいくて仕方ない。', 'サクラ：色々辛いことがあってサスケくんに『もうやだ。こんな自分嫌い』とうざいメールした。夜中だし絶対寝てると思ったら5分後、『何があったか知らないが、俺の大事な人の事嫌いとか言うな』って返事がきた。あの時はまじめに嬉しくて涙が出たな…', 'サクラ「サスケくん、お帰り！買ってきてくれた？」\nサスケ「ああ。」\nサクラ「…消毒液？」\nサスケ「…消毒液」\nサクラ「えっと…あのね、ショートケーキって言ったんだけど」\nサスケ「っ！？…悪い…」\nサクラ「ふふ…ううん、いいよ。」', 'サスケ：昔はあんなに「好き嫌いしないで何でも食べないとダメだよ」と言っていたのに、今は帰るたびに俺の好きなものばかり用意して待っていてくれる。', 'ナルト：なんでパピコが二つ入りなのか知ってるか？なんで雪見だいふくが二つ入ってるのか知ってるか？大切な人と半分こするためなんだと！！！！！！！！！ドヤ顔してんじゃねぇぞサスケェ！！！！！！！！！', 'カカシ：お前らよく聞け。サクラの下着が紛失した。目を閉じろ。サクラの下着に心当たりがある人は正直に手を上げて… ナルト！ちゃんと目閉じて！サスケ一旦手を下ろせ。もう一度言う、サクラの…ナルト！目閉じて！何度もすまんなサスケ、手を下せ。もう一度言', 'サクラ『おんなへんに子供の子で何て読むっけ？』\nサスケ『…好き？』 \nサクラ『私も』\n\nサクラ「こ\u3000\u3000\u3000\u3000\u3000れ\u3000\u3000\u3000\u3000\u3000\u3000だ」\nいの「薬でも出しとこうか」', 'サクラ：おはようって言うと\nおはようって言う\n\nいただきますって言うと\nどゔぞ召し上がれって言う\n\nいってきますって言うと\nいってらっしゃいって言う\n\nこだまでしょうか\nいいえ、幸せです']",bot
920391689147244544,ALotOfFootball.com,ALOFootball,"England, United Kingdom","Independent website providing opinions and articles on all things past, present and future in football",210,652,False,905,False,"['Huge 5-0 win for Russia, completely dominant over Saudi Arabia #WorldCup #2018WorldCup', '3-0 Russia! What a header! Russia have done their country proud with this performance, even if the rest of their games don’t go to plan #WorldCup #2018WorldCup', 'Saudi Arabia giving it a real go, but they lack any quality #WorldCup #2018WorldCup', '2-0 Russia! Brilliant finish from Cheryshev #FifaWorldCup2018 #WorldCup', 'Russia 1-0! Great header as the hosts takes the lead #WorldCup #Russia2018WorldCup', 'We made some World Cup predictions below, looking at who we think will win, some teams to watch and some to avoid. Check it out below 👇👇 #WorldCupRussia2018 #WorldCup #Russia2018WorldCup https://t.co/e2pBJXx8To', 'World Cup 2018 Predictions https://t.co/pI3z4MYqJ2', 'Rashford has been class in that first half, playing with a lot of confidence #ENGCRC', 'The fact he can tackle, pass and run with the ball could be deadly at opening spaces in the final third. Questions remain however over physicality and previous record United have with Brazilian players #MUFC', 'Fairly surprised at the Fred signing, not a typical Mourinho player, but perhaps it’s part of the plan to create an attacking team which allows Pogba even more freedom #MUFC', 'Signings happening in the prem as Fred set to complete move to Manchester United whilst Arsenal sign Lichtsteiner from Juventus', 'Marco Silva to Everton is not surprising one bit! He’s been going there ever since he was linked. Looks to be a good appointment and he inherits a good squad #WelcomeMarco', 'The worrying part is perhaps he isn’t a world class addition, and the way Bakayoko turned out could be a worry if he fails to adapt', 'Good signing by Liverpool, adds some steel to the midfield which was badly missing at points in the season. Fabinho and Keita being added really makes Liverpool a threat in the premier league #Fabinho #Liverpool', 'Real Madrid win the Champions League! #UCLFinal #UCL', 'The Champions League final is tomorrow! We looked into UEFA and their corporate greed that sees Liverpool and Real Madrid fans with shocking allocations #LFC #LiverpoolVsRealMadrid #RealMadrid 👇👇 https://t.co/rXr8DsezoK', 'Pochettino signing a new deal is arguably Spurs best signing of the summer! Just need to back him with some money and Spurs could be onto big things over the next 5 years, especially with their new stadium #Spurs', 'Maurizio Sarri leaves Napoli in a shock move. Can see him going to Chelsea next as Napoli seem to have agreed terms with Carlo Ancelotti', 'Harry Kane as England captain could go either way, but hoping he can handle the pressure on the big stage #harrykane', 'Huge appointment by West Ham. They need to back him, and if so Manuel Pellegrini could have them playing some great football #WestHam']",bot
3287027977,tailuh,tailuhhh,,,2,0,True,0,False,"['Found a Transponder Snail!\nGiants, sea monsters and other amazing encounters!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/tbDMr3otEZ', 'Found a Transponder Snail!\nGiants, sea monsters and other amazing encounters!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/oGvxojZ6sp', ""Found a Transponder Snail!\nWhat's this?! Luffy is attacking Trafalgar Law?! What's going on?\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/lqkvDfxeOk"", ""Found a Transponder Snail!\nWhat's this?! Luffy is attacking Trafalgar Law?! What's going on?\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/JaI3vfvUkm"", ""Found a Transponder Snail!\nWhat's this?! Luffy is attacking Trafalgar Law?! What's going on?\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/J32NXA6RWE"", 'Found a Transponder Snail!\nGiants, sea monsters and other amazing encounters!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/v88RrIdZXX', 'Found a Transponder Snail!\nDavyback Fight!! Straw Hats vs. Foxy Pirates!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/vxzQJs4swv', 'Found a Transponder Snail!\nExclusive shots of Skypiea\'s ""Kami,"" Eneru!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/DYi7AFukOa', 'Found a Transponder Snail!\nCandid shots of the Straw Hats on their new ship!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/ffdAuWA8Bl', 'Found a Transponder Snail!\nFamed Pirate Hunter captured! Exclusive shots!!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/cjyRBLcHin', 'Found a Transponder Snail!\nGiants, sea monsters and other amazing encounters!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/uaJEedX35R', 'Found a Transponder Snail!\nGiants, sea monsters and other amazing encounters!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/svhNWSbWz3', 'Found a Transponder Snail!\nGiants, sea monsters and other amazing encounters!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/q1K3ZTN6UJ', 'Found a Transponder Snail! \nShots of those Spooky guys at Thriller Bark!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/FEvhF3LZcs', 'Found a Transponder Snail!\nExtra! Extra! Devil of Ohara captured by CP9!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/MEDXZgtO93', 'Found a Transponder Snail!\nBattle rages in Upper Yard! Shandians vs. ""Kami""!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/2OpVzkvJUU', 'Found a Transponder Snail!\nGet an inside look at a shadowy criminal empire!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/cnnV903msC', 'Found a Transponder Snail!\nGiants, sea monsters and other amazing encounters!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/DmJKjZYlnd', 'Found a Transponder Snail!\nGiants, sea monsters and other amazing encounters!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/9kscDzSzwD', 'Found a Transponder Snail!\nGiants, sea monsters and other amazing encounters!\nhttps://t.co/hzkDvvJvgd #TreCru https://t.co/OVHP1ip8eM']",bot
240128281,Frederic Aspiras,faspiras,,Hair Stylist @ HAUS of GAGA Hairstylist/Wig Maker/Design   Representation by The Only Agency,26975,3704,False,2205,False,"['Just posted a photo https://t.co/bIUZLYaCGW', 'https://t.co/bLYG7cCeH0', 'https://t.co/Hh8mdNIV0s', 'Just posted a photo https://t.co/eaUKWR7ZRb', 'Just posted a photo https://t.co/w4Ag3HtJuQ', 'Just posted a photo https://t.co/PmmZgMJOyI', '@tyleroakley ❤️', 'Just posted a photo https://t.co/9ylz8H7OgR', 'Just posted a photo https://t.co/opjdeU7xNu', 'Just posted a photo https://t.co/Hp5lQq7CrK', 'Just posted a photo @ Los Angeles, California https://t.co/oO4889XYs6', 'Just posted a photo @ Los Angeles, California https://t.co/xRHCad9h0Q', 'Just posted a photo https://t.co/NExlygHE5o', 'Thank you @LowellFarms for the gift! x https://t.co/L5tWf9dSZg https://t.co/iiJWjAJL6y', 'Just posted a photo @ Washington D.C. https://t.co/0mhikwmA6v', 'Just posted a photo https://t.co/DJ39Cfs6MW', 'Just posted a photo @ Los Angeles, California https://t.co/eB9Tdi0I9l', 'Just posted a photo https://t.co/a6dEvQc4Vz', 'Sometimes it feels \nAll you have \nIs just you.\nTry your best,\nEven for just a moment,\nMake it a lovely day.\n\nX Freddie @ Agua Dulce https://t.co/cbeHnOMLif', '‘tis the season to be... u ✨\n@hauslabs @ladygaga \nmake.up: @sarahtannomakeup \nfashion: @nicolaformichetti @marta.del.rio \nhair: @fredericaspiras #fredericaspirashair \n.\n#hauslabs #ladygaga #blackfriday https://t.co/OPWiT5Z8Lb']",human
39325978,Travie McCoy,TravieMcCoy,"New York, NY",The official account for Travie McCoy,2951044,413,False,364,True,"['https://t.co/fjrvPc0ywo', 'MAY THE 4th BE WITH YOU!\n\nGo check out my latest unboxing video on my YouTube Channel. To celebrate the day @arcade_1up and I are giving away a FREE Star Wars Arcade Cabinet. A list of all the rules can be found in the video description\n\nGOOD LUCK ✌️ https://t.co/WUjRVEoiyP', 'Thanks @liquiddeath for keeping me hydrated 💧 https://t.co/om3iT3CTia', 'I’m back on @BookCameo! Hit me up https://t.co/1LAFwhHGhG https://t.co/J97H8HSG3U', '“Looking For a New Love” by Jody Watley just came on my Pandora and I KNOW that was my droogski  DOOM letting me know he was still here....... so sad but so REAL!!!!- ❤️™️', '@Tinashe GVNG SHIT!!!!-❤️™️', 'I chopped it up with my good pal @LessThanChris on his podcast “Chris DeMakes a Podcast” Talkin bout Cupid’s Chokehold..Check it out! https://t.co/eUJVPL8ZVV https://t.co/5vA38FxP1X', 'I’m live on @Twitch right now celebrating 10 years of Lazarus!!! \n\nhttps://t.co/TefXmT5uqM', 'Join me on @Twitch tomorrow at 8pm EST to celebrate 10 years of my album ‘Lazarus!’ https://t.co/TefXmT5uqM https://t.co/fXTIf5UKwN', 'https://t.co/aEjVKxpKgF', 'Join me on @Twitch on June 8th to celebrate 10 Years of Lazarus! We’ll have special guests, giveaways and more! Shoutout to @mcuban 🙌🏾 https://t.co/6LVYYHjnNV', 'Tune in tomorrow 12pm est 👀 https://t.co/aAdMb2bAyu', '@jason_mraz love the new record man!!', '@Quibi let’s make something together!!', '@awsten Ewwwwwww😂🤢', '@Skyduck64 @issues 🙌🏽🙌🏽', 'The homies in @issues just dropped the dopest video!! Check this out!\n\nhttps://t.co/aAp8DNM3iy', 'GVNG GVNG https://t.co/6nRvRw5tsF', 'Thank you for an incredible time Dubai!!! https://t.co/7PGTjrcaDe', '@FelCasero Working on it']",human
113512735,Dani Rovira,DANIROVIRA,Instagram: @DANIROVIRA,El oasis eres tú. Cofundador de @fund_ochotumbao junto a Clara Lago. Síguenos y ayúdanos a ayudar.Animalista🌱🐒 Contratación: carmen@carcelenabogados.es,3040515,312,False,5239,True,"['Dejar ir el miedo no es rechazarlo, es aceptarlo sin que se instale en ti. \n#MañanasDeMeditación', 'Vota feliz, \nvota contento, \npero vota dentro. 🙏🏻 ✉️ 🗳❤️', 'Cantar con Fofito ✅ https://t.co/OoMjGatasN', 'Un día crees que estás transitando un proceso madurativo intenso y catártico y al día siguiente tu mayor deseo es que salga ya la cuarta temporada de Cobra Kai.', '@elmonaguillo 😂😂😂😂🙌🏻🙌🏻🙌🏻🙌🏻', 'Bienvenida a la cima, Carla. ❤️💪🏻 https://t.co/uj3p6SFZDI', '❤️ https://t.co/WGKzpmNzf4', 'Y todo a pulmón...\n\nhttps://t.co/OHQzk2BQiq', '❤️ https://t.co/pBHLtxcTOU', 'Cuando el cielo es tu espejo...', 'No más circos con animales. 🙏🏻❤️\nhttps://t.co/WblGmPeK7P', '@BobPopVeTV En mi caso, sí. 🤷🏻\u200d♂️❤️', 'Deseando montarnos de nuevo en nuestros caballos de dos ruedas por @MiPrincesaRett https://t.co/iuJtk22XEP', 'Viva La Cara Buena Del Mundo https://t.co/WvauknrNJO', 'Berta ❤️ https://t.co/RdAgf7E1eU', 'GRACIAS\n#LaNocheDFiesta \nHasta la próxima... https://t.co/Zyj8nTBDa0', 'Me pido la “segun”... https://t.co/zcEvNzEpmx', 'The show must go on... https://t.co/vorf0GoBZs', 'No puedo querer más a este medio hombre medio jabalí. ❤️ Gracias. \n@fund_ochotumbao @ClaraLago1 https://t.co/hJcOwOld8P', 'Nos vamos hasta Finisterre. 🚲 👑 @MiPrincesaRett https://t.co/e3G7gRREhk']",human
